"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"80214","Lakewood","CO","Denver","Jefferson",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1095,1100,1110,1100,1220,1290,1230,1195,1115,1182.5,1175,1162.5,1105
"63139","Saint Louis","MO","St. Louis","Saint Louis City",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,695,750,750,695,725,775,775,710,725,690,712.5,700,725
"10704","Yonkers","NY","New York","Westchester",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1950,1962.5,2200,2200,2400,2100,2400,2175,2100,2100,2100
"11358","New York","NY","New York","Queens",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1950,1925,2100,1875,1850,1900,1925,2000,2000,2100,2000,1950,1950,1950,2100,2050
"10030","New York","NY","New York","New York",370,,,,,,,,,,,1672.5,1695,1695,1550,1550,1600,1650,1695,1650,1697.5,1799,1812,1800,1737,1550,1565,1599.5,1650,1650,1695,1700,1727,1700,1700,1749.5,1779,1750,1795,1775,1795,1775,1750,1750,1750,1750,1795,1800,1899,1900,1950,1950,2000,2000,2000,1962.5,1999,2000,1997,2100,2000,2000,1900,1900,2000,2000,2000,2000,2000,2100,2000,2047.5,2250,2100,2225,1985,2250,2165,2100,2100,2100,2100,2165.5,2250,2299,2220,2104,2109,2166,1995,2000
"11104","New York","NY","New York","Queens",371,,,,,,,,,,,,,,,,,,,,,,,,,1675,1675,1750,1750,1750,1750,1750,1750,1750,1800,1800,1800,1800,1750,1800,1800,1835,1835,1867,1900,1900,1875,1875,1900,1950,1900,1950,1950,2000,2000,1975,1950,1950,2000,2100,2100,2149,2100,2100,2100,2050,2100,2106,2037.5,2000,1995,2000,2100,2100,2100,2025,2000,1937.5,1995,1950,2000,2015,2050,2000,1971,2100,2000,2020.5,2000,1950,2000
"60624","Chicago","IL","Chicago","Cook",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1300,1225,1207,1250,1250,1250,1207,1250,1250,1250,1200,1250,1250,1250,1200,1200
"06708","Waterbury","CT","New Haven","New Haven",373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,850,850,850,850,825,825,800,800,800,800,800,800,850,800
"76548","Harker Heights","TX","Killeen","Bell",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,745,785,760,755,745,775,775,775,812.5,775,760,685,750,760,777.5
"02116","Boston","MA","Boston","Suffolk",375,,,,,,,,,,,,,,,2225,2275,2550,2425,2700,2600,2500,2400,2395,2600,2600,2600,2800,2600,2500,2500,2500,2700,2750,2800,2875,3000,2900,2800,2850,2800,2800,2700,2750,2800,2750,2900,2895,2800,2800,2850,2800,3000,3200,2750,2800,2700,2700,2800,2700,2800,2785,2800,2750,3000,3000,2950,2850,2800,2700,2750,2700,2700,2915,2800,3000,2650,2775,2800,2850,2800,3000,2850,2800,2950,2880,2950,2950,2712.5,2950,3000
"78703","Austin","TX","Austin","Travis",376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,2000,1900,1987.5,1872.5,1800,1895,1895,1920,1995,1910,2000
"02131","Boston","MA","Boston","Suffolk",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1900,1900,2000,2100,2195,2100,2100,2162.5,2000,2000,2075,2025,2000,2300
"11050","Port Washington","NY","New York","Nassau",378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.5,2525,2595,2800,2600,2650,2600,2680,2680,2685,2725,2795,2800,2750,2750
"61801","Urbana","IL","Champaign-Urbana","Champaign",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,895,795,795,745,750,750,750,810,850,817.5,850,875,830,850
"10038","New York","NY","New York","New York",380,,,,,,2900,2990,3000,2995,3095,3077.5,3100,3010,3050,3000,2992,3022.5,3035,3100,3169,3200,3200,3247,3250,3225,3195,3195,3195,3200,3179,3195,3200,3250,3250,3275,3250,3254.5,3250,3270,3211,3225,3250,3275,3195,3235,3300,3300,3375,3333,3300,3305,3172.5,3295,3600,3702.5,3505,3467.5,3610,3495,3495,3500,3410,3395,3400,3375,3362.5,3395,3397.5,3512.5,3497.5,3465,3500,3446,3370,3355,3350,3395,3395,3485,3600,3595,3697.5,3600,3525,3495,3525,3530,3472.5,3672,3600
"21201","Baltimore","MD","Baltimore","Baltimore City",381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,1244,1397.5,1264.5,1200,1200,1195,1175,1125,1097.5,1125,1112.5,1099.5,1150
"10039","New York","NY","New York","New York",382,,,,,,,,,,,,,,,,,,,,,,,1450,1497.5,1546,1450,1450,1450,1450,1450,1500,1500,1500,1550,1550,1550,1500,1500,1500,1495,1500,1500,1550,1600,1600,1650,1650,1650,1625,1650,1650,1650,1650,1700,1800,1800,1800,1775,1750,1700,1700,1800,1800,1900,1915,1900,1800,1950,1800,1997.5,1900,1825,1775,1797.5,1800,1995,1800,1800,1850,1816.5,1950,1950,1999,1995,1912.5,1950,1995,1990,1972.5,2075
"02906","Providence","RI","Providence","Providence",383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,1650,1800,1800,1950,2000,2200,2400,2350,2350,2300,2200,2150,2250
"10017","New York","NY","New York","New York",384,,,,,,,,,,2800,2900,2950,3150,3322.5,3000,3000,3000,2950,2900,2900,3000,2982.5,3000,3000,3000,3000,3000,2950,3000,3000,3000,3000,3075,3100,3100,3195,3195,3050,3000,3100,3100,3200,3200,3200,3295,3200,3195,3150,3100,3200,3200,3200,3295,3397.5,3595,3225,3225,3097.5,3135,3100,3100,3225,3200,3180,3095,3095,3050,2850,3200,3295,3177.5,3165,3300,3295,2850,3020,3000,3125,3180,3070,2967.5,2950,2977.5,3093,2995,3035,2975,2950,3157,3318
"33137","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2300,2450,2400,2300,2300,2300,2300,2350,2025,2000,2125,2175,2100,2000,2000,2050,2175,2000,2000,2000,2175,2250,2175,2250,2450,2750,2725,2695,2660,2700,2250,2250,2375,2450,2325,2350,2425,2375,2250,2300,2500,2500,2500,2550,2500,2500,2550,2650,2690,2690,2700,2600,2600,2528
"60621","Chicago","IL","Chicago","Cook",386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,965,1000,1100,1000,1000,1000,1024.5,1000,1030,1000,1100,1050,1044,1000,1044,1088,1100
"02132","Boston","MA","Boston","Suffolk",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1875,1922.5,1915,1880,1900,1950,1925,1975,1975,2075,1995,1975,1995,1995,2000,2060,1995
"95816","Sacramento","CA","Sacramento","Sacramento",388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1195,1195,1250,1310,1295,1295,1295,1295,1395,1297.5,1395,1372.5,1395,1295
"02119","Boston","MA","Boston","Suffolk",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,2600,2600,2600,2575,2575,2500,2500,2600,2547.5,2800,2850,2900
"33304","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1350,1350,1250,1325,1200,1300,1300,1350,1350,1447.5,1400,1495,1300,1290,1300,1400,1325,1300,1250,1350,1325,1250,1300,1295,1325,1300,1350,1300,1300,1300,1300,1275,1250,1272.5,1250,1287.5,1300,1300,1395
"33019","Hollywood","FL","Miami-Fort Lauderdale","Broward",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2400,2200,2200,2150,2100,2100,2100,2150,2200,2300,2200,2100,2100,2275,2300,2225,2200,2300,2200,2225,2300,2100,2200,2225,2275,2450,2350,2300,2400,2175,2150,2200,2100,2100,2100,2200,2225,2200,2350,2500,2500,2350,2250
"11228","New York","NY","New York","Kings",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1500,1500,1600,1600,1700,1700,1650,1700,1650,1700,1750,1625,1600,1600,1662.5,1650,1650,1700,1700,1700,1750,1850,1800,1850,1800,1850,2000,1972.5,1995,1900,1850,1900,1850,2000,2000,2000,2100,2000,2000,2100,2000,1900,2097.5,1900,2150,2200,2250,2100,2200,2200,2200,2200,2100,2100,2000,2100,2200,2000,2195,2000,2100
"02143","Somerville","MA","Boston","Middlesex",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2400,2200,2350,2500,2400,2300,2300,2350,2300,2300,2300,2350,2300,2450,2400,2350,2300,2300,2250,2300,2245,2300,2500,2600,2700,2600,2600,2500,2400,2350,2250,2200,2300,2300,2600,2600,2775,2700,2550,2700,2800,2600,2500,2300,2400,2375,2400,2700,2700,2600,2700,2650,2652,2500,2500,2500,2400,2600,2600
"11379","New York","NY","New York","Queens",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,2000,2100,1800,1975,2100,2025,2000,2100,1900,2000,2000,2000,2100,2100,2100,2000,2000,2000,2100,2200
"33145","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1850,1800,1825,1800,1800,1800,2050,1770,1650,1900,1900,1900,2125
"63118","Saint Louis","MO","St. Louis","Saint Louis City",396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,675,650,685,700,695,695,697.5,697.5,695,695,700,675,695,697.5,700
"60601","Chicago","IL","Chicago","Cook",397,,,,,1646.5,1822,1744,1754,1862.5,1872,1931,1957,1931,1882,1914,1900,1893.5,1960,2100,1920,1950,1961,1947,1958,1950,1925,1917.5,1940,1969.5,1988,2059,1970,1950,1950,1917,1946,1952,1934,1999.5,2050,2000,2080,2068.5,2065,2063,2096,2105,2125,2033,2119,2000,1964,2200,2257.5,2197,2261,2285.5,2211,2105,2295,2504,2378,2348,2158,2145,2143,2295,2235,2193,2275,2372,1952,1956,2098.5,1966,2017,1949,1992,1979,2004,2047,2158.5,2199,2161,2089,2023,1996,2091,2102,2163.5
"70130","New Orleans","LA","New Orleans","Orleans",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,1950,1850,1800,1750,1725,1800,1775,1850,1900,1900,1750
"02115","Boston","MA","Boston","Suffolk",399,,,,,,,,,,,,,2197.5,2225,2185,1950,1850,1850,1885,1900,1950,2150,2275,2300,2100,2350,2500,2300,2100,2100,2100,2150,2200,2200,2277.5,2347.5,2250,2450,2499.5,2582.5,2500,2480,2410,2347.5,2325,2305,2340,2350,2400,2390,2400,2400,2400,2395,2350,2350,2350,2370,2400,2400,2400,2400,2400,2400,2395,2395,2395,2350,2400,2400,2300,2230,2500,2400,2600,2500,2550,2400,2495,2450,2400,2400,2500,2585.5,2550,2600,2600,2600,2539,2550
"07501","Paterson","NJ","New York","Passaic",400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1537.5,1525,1575,1537.5,1500,1475,1400,1475,1512.5,1475,1475
"10037","New York","NY","New York","New York",401,,,,,,,,,,,,,,1475,1495,1495,1525,1560,1572.5,1550,1550,1785,1822.5,1750,1625,1650,1705,1695,1650,1725,1750,1750,1737.5,1725,1750,1725,1725,1750,1700,1725,1704,1716,1750,1800,1795,1795,1750,1750,1775,1750,1750,1775,1800,1837.5,1800,1750,1797,1817.5,1897.5,1850,1847.5,1883,1899.5,1883,1850,1875,1935,1906,1965,1900,1950,1800,1955,1950,1915,1950,1950,1911,1887.5,1975,2112.5,2154,2150,2100,2025,1995,1995,1950,2050,1900
"02145","Somerville","MA","Boston","Middlesex",402,,,,,,,,,,,,,,,,,,,,1695,1750,1800,1700,1900,1850,1800,1800,1850,1800,2000,1900,1827.5,1800,1830,1950,1987.5,1900,1950,1899.5,1800,1825,1850,1900,1900,1975,2285,2100,2100,2000,2000,2000,2075,2075,2100,2200,2322.5,2312.5,2300,2300,2200,2000,2100,2000,2200,2300,2200,2200,2200,2300,2300,2250,2500,2400,2250,2250,2200,2100,2150,2300,2575,2575,2600,2500,2500,2400,2400,2250,2300,2400,2550
"02144","Somerville","MA","Boston","Middlesex",403,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2850,2860,2500,2500,2500,2550,2637.5,2650,2550,2450,2400,2400,2300,2307.5,2400,2450,2400,2625,2585,2550,2600,2430,2500,2500,2500,2600,2800,2800,2850,2850,2700,2635,2697.5,2500,2470,2500,2550,2650,2700,2875,2900,2800,2737.5,2795,2700,2550,2550,2600,2600,2650,2900,3000,3000,3000,2850,2700,2600,2600,2550,2600,2600,3000
"21202","Baltimore","MD","Baltimore","Baltimore City",404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,1100,1095,1025,1050,1050,1042.5,1050,1050,1124.5,1050,1099,1100,1100
"53713","Madison","WI","Madison","Dane",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5,800,800,800,850,850,800,819,819,775,775,775,775,775
"02215","Boston","MA","Boston","Suffolk",406,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1837.5,2100,1925,1775,1800,1825,1795,1795,1800,1825,1825,1850,1875,1925,1950,1925,1950,1900,1900,1900,1900,1900,1900,1950,1925,2025,2100,2000,2000,1950,1950,1950,1975,1975,1950,2000,2060,2150,2150,2075,2000,2025,1900,1975,1925,1950,1950,1950,1975,2150,2095,2000,2095,1950,1950,1912.5,2000,2062.5,2100,2097.5,2150,2300,2250,2200
"06830","Greenwich","CT","Stamford","Fairfield",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2700,2900,2700,2800,2750,2537.5,2500,2450,2425,2825,2495,2600,2800,2875
"90254","Hermosa Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3425,3550,3000,2997.5,3295,3400,2995,3000,2995,2997.5,3500,3475
"07010","Cliffside Park","NJ","New York","Bergen",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2375,2350,2525,2550,2387.5,2300,2400,2375,2350,2300,2200,2200,2350
"33301","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.5,1800,2099.5,1962.5,1950,1800,1800,1800,1750,1725,1675,1712.5,1797.5,1719,1675,1675,1900,1925,1800,1700,1925,1675,1662.5,1687.5,1725,1650,1650,1650,1650,1662.5,1775,1737.5,1700,1687.5,1624.5,1775,1675,1685,1762.5,1650,1725,1798.5,1775,1797,1786,1800,1825,1850,1870,1800,1847,1712.5,1650,1650,1650,1757,1650,1800
"02478","Belmont","MA","Boston","Middlesex",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,2000,1900,1900,1900,1900,1850,1850,1950,1950,1800,1850,1950,2000,2000,2200,2100,1995,1997.5,2000,2000,2100,2100,2075,2100,2100,2200,2000,2000,2000,2000,1995,2000,2000,2000,2090,2100,2200,2200,2300,2000,2000,2000,2025,1995,1995,2100,2100,2295,2300,2300,2300,2300,2300,2204,2100,2195,2200,2251.5
"60642","Chicago","IL","Chicago","Cook",412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107,2115,2100,2000,2100,2017,2100,2097.5,2100,2260,2002.5,1820,1868,2100,1950,2100,1887.5,1968,2135,2017,1977,1950,1800,1785,1849,2033.5,2095,2100,2050,2017,2033,2041,2040.5,2066,2095
"63104","Saint Louis","MO","St. Louis","Saint Louis City",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,920,935,925,962.5,950,875,950,950,920,950,950,950,950
"02134","Boston","MA","Boston","Suffolk",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1750,1750,1799,1800,1895,1895,1950,2037.5,2200,2200,2399,2325,2200,2250,2000,2000,1980,1950,1900,1750,1800,1950,2250,2100,1950,1950,1900,1900,1900,1950,2000,2000,2050,2300,2300,2350,2400,2300,2275,2450,2134,2200,2400,2300,2075,2300,2600,2550,2650,2550,2600,2595,2550,2500,2500,2400,2400,2500,2800,2800,2475
"32801","Orlando","FL","Orlando","Orange",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.5,1575,1650,1535,1322.5,1550,1431,1450,1437,1580,1550,1496,1645,1583.5,1565,1699,1751
"70124","New Orleans","LA","New Orleans","Orleans",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1300,1350,1350,1200,1300,1450,1595,1450,1425,1400,1450,1400,1450
"11361","New York","NY","New York","Queens",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1750,1700,1750,1750,1750,1800,1800,1800,1987.5,2025,1850,1950,1900,1900,1925,1972.5,2000,1980,1950,1950,1950,2000,1950,1900,2000,1995,2000,2000,2000,2100,2100,1895,1900,2000,2150,1850,1975,1995,1850,2050,2000,1995,2100,2163,2145,2000,2122.5,2025,2100,1995,2100,2100,2176,2150,2125
"14607","Rochester","NY","Rochester","Monroe",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,975,1050,1000,1000,925,872.5,962.5,950,920,935,887.5,995
"77098","Houston","TX","Houston","Harris",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1250,1350,1395,1350,1326.5,1345,1200,1250,1050,1035,1095,1050,1195,1199
"14216","Buffalo","NY","Buffalo","Erie",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1050,1000,1050,1172.5,1100,1100,1025,1000,1060,1075,1062.5,1075,1100,1100
"29403","Charleston","SC","Charleston","Charleston",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,1850,1999,1900,1950,1922.5,1937.5,1950,1800,1787.5,1825,2000,2000,1922.5
"10471","New York","NY","New York","Bronx",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1999,2030,2197.5,1999,1797.5,1700,1700,1700,1700,1712.5,1762.5,1830,1850,1900,2003.5,2000,1972.5,1995,1912.5,1895,1762.5,1800,1995,1995,2095,1900,2000,2100,2095,1996,1912,1897.5,1975,1800,2100,1895,2000,2000,2145,2295,2000,1850,1800,1872.5,1900,1897.5,1850,1950,1900,1900,1800,1725,1950,2000,1895,2025
"02140","Cambridge","MA","Boston","Middlesex",423,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2350,2500,2200,2500,2150,2000,2200,2200,2300,2300,2425,2600,2522.5,2400,2400,2505,2510,2530,2600,2700,2579,2450,2595,2400,2500,2600,2500,2500,2800,2750,2600,2600,2657.5,2600,2600,2500,2600,2690,2700,2612.5,2775,2612.5,2800,2700,2850,2600,2650,2500,2600,2850,2750,2955,2900,2840,2950,2950,2900,2800,2750,2700,2600,2500,2700
"11378","New York","NY","New York","Queens",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1600,1600,1674,1600,1600,1600,1600,1625,1600,1600,1675,1750,1774.5,1750,1750,1699,1850,1800,1800,1800,2000,1900,1862.5,1887.5,1900,1900,1900,1875,1800,2000,2100,2150,1900,2000,2100,1800,2000,2000,2100,2099,2200,2150,2000,2125,2100,2195,2100,2100,2100,2197,2100,2100,2200
"11421","New York","NY","New York","Queens",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1800,1800,1750,1750,1912.5,1750,1750,1900,1850,1850,1850,1850,1800,1975,1925
"02121","Boston","MA","Boston","Suffolk",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2375,2350,2400,2412.5,2375,2300,2200,2200,2375,2300,2400,2400,2400
"78751","Austin","TX","Austin","Travis",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1145,1300,1269.5,1495,1497.5,1525,1450,1400,1365,1295,1222,1350,1395,1595,1595,1600,1492.5
"33154","Bal Harbour","FL","Miami-Fort Lauderdale","Miami-Dade",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2850,2400,2200,2300,2200,2400,2575,2850,2850,2637.5,2600,2600,2485,2550,2400,2350
"11360","New York","NY","New York","Queens",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2400,2400,2400,2400,2500,2550,2525,2500,2500,2500,2500,2500,2500,2500
"63110","Saint Louis","MO","St. Louis","Saint Louis City",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,850,800,825,850,950,917.5,880,942.5,850,800,855,1000,885,850
"02122","Boston","MA","Boston","Suffolk",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2350,2350,2295,2412.5,2300,2300,2200,2200,2200,2272.5,2300,2300
"63111","Saint Louis","MO","St. Louis","Saint Louis City",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,550,550,550,537.5,575,550,510,525,537.5,572.5,550,600,649
"11415","New York","NY","New York","Queens",433,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1550,1550,1550,1525,1528,1500,1550,1550,1650,1650,1650,1625,1650,1650,1650,1650,1675,1675,1650,1650,1700,1695,1737.5,1695,1697.5,1700,1725,1700,1750,1800,1800,1800,1900,1850,1850,1850,1800,1900,1900,1950,1850,1800,1800,1850,2000,1800,1900,1995,2000,1900,1850,1800,1850,1825,1825,1800,1950,1862.5,1912.5,2000,1887.5,2000,1950,1999.5
"11418","New York","NY","New York","Queens",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1700,1697.5,1700,1800,1797.5,1874.5,1780,1925,1890,1800,1700,1675,1685,1650,1697.5,2000
"14213","Buffalo","NY","Buffalo","Erie",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5,925,950,950,922.5,920,850,800,895,900,850,875,925
"19123","Philadelphia","PA","Philadelphia","Philadelphia",436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1625,1700,1800,1837.5,1900,1900,1625,1600,1600,1725,1625,1650
"02171","Quincy","MA","Boston","Norfolk",437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1666,1663,1825,1795,1915,1995,1950,1930.5,1950,1975,1950,1825,2000,2000
"02445","Brookline","MA","Boston","Norfolk",438,,,,,,,,,,,,,,,,2100,2350,2387.5,2400,2450,2500,2500,2450,2575,2400,2600,2410,2400,2500,2400,2500,2500,2600,2600,2600,2600,2599.5,2574.5,2650,2650,2699,2700,2650,2625,2650,2600,2574.5,2500,2425,2600,2595,2574.5,2600,2575,2700,2700,2699,2700,2600,2595,2572.5,2550,2550,2600,2800,2850,2900,2650,3000,2925,2595,2800,2600,2599.5,2625,2700,2790,2850,2900,2782.5,2950,2900,2750,2700,2700,2700,2767.5,2800,2825,2900
