"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-03-31,92520,"78577","TX","McAllen","Hidalgo","Pharr",123,84197,0.0104771734434257,0.0233358046598685,0.0836025276379969,0.0475802184498673,0.0104761978480477,"2018-03","2018-Q1",84197,0,"2018-03"
2018-03-31,97740,"94533","CA","Vallejo","Solano","Fairfield",124,377181,0.00929605279001999,0.0304253040618068,0.109757353395493,0.150246216101763,0.0234675216325746,"2006-05","2006-Q2",432876,-0.12866271172345,"2005-01"
2018-03-31,64180,"15601","PA","Pittsburgh","Westmoreland","Greensburg",125,145647,-0.000576404471251827,0.00397046963211117,0.057205696616001,0.0258088571138619,0.0106282248377649,"2018-02","2018-Q1",145731,-0.000576404471251827,"2018-02"
2018-03-31,98304,"95608","CA","Sacramento","Sacramento","Carmichael",126,402522,0.00252298205021556,0.0235180142038736,0.0683352133236016,0.0816250125598843,0.0284168426758684,"2005-10","2005-Q4",441137,-0.0875351648127452,"2004-11"
2018-03-31,76491,"43055","OH","Columbus","Licking","Newark",127,124605,-0.00351076421099773,-0.0119496955087541,0.190103246387332,0.0531738662914432,0.0259932227803217,"2014-10","2014-Q4",149943,-0.16898421400132,"2014-02"
2018-03-31,76511,"43081","OH","Columbus","Franklin","Westerville",128,219935,0.00742508496935607,0.0238630597414447,0.0891699557765353,0.0714946094581885,0.0292922939768903,"2018-03","2018-Q1",219935,0,"2018-03"
2018-03-31,76971,"44060","OH","Cleveland","Lake","Mentor",129,166268,0.00279848495814335,0.00252639449137468,0.0319513406156902,0.0426365608111929,0.00327907424944196,"2006-06","2006-Q2",173092,-0.0394241212765466,"2004-06"
2018-03-31,93203,"80013","CO","Denver","Arapahoe","Aurora",130,335527,0.0100241724037243,0.0352576365319346,0.0996738934500107,0.125261984868888,0.0607699771897574,"2018-03","2018-Q1",335527,0,"2018-03"
2018-03-31,72362,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",131,261930,0.0063973258025474,0.0277326553193493,0.129037819943619,0.152385861356689,0.0203899899247597,"2006-08","2006-Q3",283885,-0.0773376543318597,"2005-09"
2018-03-31,66705,"20906","MD","Washington","Montgomery","Silver Spring",132,333408,0.00683994528043776,0.0200455246347015,0.0431811568582666,0.0485684545135145,-0.00647547038597729,"2006-04","2006-Q2",397836,-0.161946128555485,"2004-11"
2018-03-31,72347,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",133,201766,0.00157857114491085,0.0184338310265807,0.0883268335571846,0.101835115377172,0.0146097554985836,"2006-07","2006-Q3",263854,-0.235311952822394,"2005-03"
2018-03-31,96047,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",134,1425400,0.00322984548965344,0.0196439186545336,0.104007001700081,0.126032762243417,0.0692524465071276,"2018-03","2018-Q1",1425400,0,"2018-03"
2018-03-31,76534,"43123","OH","Columbus","Franklin","Grove City",135,173095,0.00333876268700839,0.0130275240096214,0.0713114196059985,0.0704085509766534,0.0205823620644874,"2018-03","2018-Q1",173095,0,"2018-03"
2018-03-31,99142,"97229","OR","Portland","Multnomah","Portland",136,558781,0.00897053698631126,0.0171286798902745,0.0292730189780968,0.0722911322859618,0.026714015441232,"2018-03","2018-Q1",558781,0,"2018-03"
2018-03-31,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",137,202302,0.00825836676717586,0.0231172653756872,0.0966601796488337,0.0796322403545675,0.0344012521629686,"2018-03","2018-Q1",202302,0,"2018-03"
2018-03-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",138,671925,0.00340478910467487,0.0129772039613036,0.0609431447843771,0.0776923230931501,0.03675190510779,"2018-03","2018-Q1",671925,0,"2018-03"
2018-03-31,62093,"11385","NY","New York","Queens","New York",139,641434,0.0014488544994114,0.0152661727253877,0.0688589277650301,0.0928188957432525,0.0332335130175507,"2018-03","2018-Q1",641434,0,"2018-03"
2018-03-31,94940,"85364","AZ","Yuma","Yuma","Yuma",140,126070,-0.0134364215452276,-0.0301561658589122,0.0223162879709369,0.0541260862929891,-0.0204215677934988,"2006-09","2006-Q3",179792,-0.298800836522203,"2005-02"
2018-03-31,62085,"11373","NY","New York","Queens","New York",141,545820,0.00233588223627669,0.0129293146739463,0.0324926273496481,0.0827762134452672,0.03570155648558,"2018-03","2018-Q1",545820,0,"2018-03"
2018-03-31,63776,"14850","NY","Ithaca","Tompkins","Ithaca",142,247048,0.00273974826787026,0.015584340841168,0.0325331015113013,0.0397588797993214,0.0270216394318361,"2018-03","2018-Q1",247048,0,"2018-03"
2018-03-31,87019,"65807","MO","Springfield","Greene","Springfield",143,122382,0.0051661971368262,0.0173321030449637,0.0695203055222981,0.0393417893763222,0.00769704570159102,"2018-03","2018-Q1",122382,0,"2018-03"
2018-03-31,99500,"98012","WA","Seattle","Snohomish","Bothell",144,578977,0.0230884361675246,0.0619670465321455,0.211036135909171,0.119223035721334,0.0376827177668824,"2018-03","2018-Q1",578977,0,"2018-03"
2018-03-31,91950,"77459","TX","Houston","Fort Bend","Missouri City",145,272142,0.00510043913266682,0.0197434734873891,0.0434252499846635,0.071872019645888,0.0309258196684468,"2018-03","2018-Q1",272142,0,"2018-03"
2018-03-31,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",146,846985,0.0038352638047571,0.0159788595885153,0.0632647450567357,0.0607698870817301,0.024621131385463,"2018-03","2018-Q1",846985,0,"2018-03"
2018-03-31,98432,"95823","CA","Sacramento","Sacramento","Sacramento",147,272919,0.000443551638941635,0.0192520279051702,0.0855103014875507,0.141968648994544,0.0261872603934628,"2005-10","2005-Q4",323752,-0.157012157453854,"2004-10"
2018-03-31,72901,"33908","FL","Fort Myers","Lee","Fort Myers",148,240796,0.00304083043829614,0.00544905654074683,0.0162398500936914,0.0740163767522057,0.00835860117764531,"2006-04","2006-Q2",337138,-0.285764286434635,"2004-10"
2018-03-31,77094,"44256","OH","Cleveland","Medina","Medina",149,213777,0.00124114803851774,0.0245869818401415,0.0859286501643291,0.0470522320952993,0.0196398611205995,"2018-03","2018-Q1",213777,0,"2018-03"
2018-03-31,58660,"02148","MA","Boston","Middlesex","Malden",150,444465,0.00559739904206194,0.0194782704433531,0.0991759858740436,0.0987240415745023,0.0394762414371419,"2018-03","2018-Q1",444465,0,"2018-03"
2018-03-31,84622,"60620","IL","Chicago","Cook","Chicago",151,127279,-0.00274232345313369,-0.00805068894569487,0.0505988493507994,0.0332349048788261,-0.02286958533549,"2007-03","2007-Q1",161346,-0.211142513604304,"2004-05"
2018-03-31,61642,"10028","NY","New York","New York","New York",152,1607274,0.00120722390826593,0.00136940556085818,0.00422866268542573,0.0587197531112407,0.0235832810116836,"2017-06","2017-Q2",1638215,-0.0188870203239502,"2017-04"
2018-03-31,69340,"27410","NC",,"Guilford","Greensboro",153,213011,0.00368469907505572,0.0139083912056319,0.0623619125516815,0.0367289760201857,0.0128608977648195,"2018-03","2018-Q1",213011,0,"2018-03"
2018-03-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",154,189657,0.00282886179291674,0.0140350314384704,0.0723020992938276,0.0436000353166472,0.0121973220448508,"2018-03","2018-Q1",189657,0,"2018-03"
2018-03-31,72737,"33647","FL","Tampa","Hillsborough","Tampa",155,289445,0.0061422840815078,0.0202358796492119,0.0759157243645501,0.0709287237609417,0.017861422387738,"2006-06","2006-Q2",341194,-0.151670310732311,"2005-07"
2018-03-31,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",156,572717,0.00450056213178614,0.0190820882110631,0.0764385920067362,0.0812598758212768,0.0216204910897526,"2006-06","2006-Q2",591344,-0.0314994318028085,"2006-01"
2018-03-31,62048,"11238","NY","New York","Kings","New York",157,1026373,0.0000867206348340225,0.00651841769259586,0.0599862231214028,0.111331972568548,0.0608309216466996,"2018-03","2018-Q1",1026373,0,"2018-03"
2018-03-31,84635,"60634","IL","Chicago","Cook","Chicago",158,259614,0.00577241945731509,0.0241385431665319,0.0570688686389954,0.0828723035521421,-0.0177354542047602,"2006-07","2006-Q3",349506,-0.257197301333883,"2003-09"
2018-03-31,61169,"08753","NJ","New York","Ocean","Toms River",159,256990,-0.00406913656797396,-0.00993188682734389,0.0285894967720245,0.0253050653596076,-0.0163190972535018,"2006-06","2006-Q2",328538,-0.217776939045103,"2004-04"
2018-03-31,86717,"65203","MO","Columbia","Boone","Columbia",160,213477,0.00779889059365042,0.0182250925325295,0.0662867246735862,0.0295979014485948,0.0214744483157525,"2018-03","2018-Q1",213477,0,"2018-03"
2018-03-31,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",161,207609,0.0127811736239506,0.0312900501713775,0.0974615693654452,0.0570895363812227,0.0280695340023058,"2018-03","2018-Q1",207609,0,"2018-03"
2018-03-31,99563,"98103","WA","Seattle","King","Seattle",162,855608,0.0101438461611115,0.0398647556474362,0.165907207953604,0.137813064639474,0.0583430313254716,"2018-03","2018-Q1",855608,0,"2018-03"
2018-03-31,96825,"92345","CA","Riverside","San Bernardino","Hesperia",163,246301,0.00705713993662476,0.0285641503209291,0.113577176959942,0.138026572874511,0.00728123613691367,"2006-07","2006-Q3",322406,-0.236053299256217,"2005-04"
2018-03-31,96667,"92126","CA","San Diego","San Diego","San Diego",164,591402,0.00608685592966602,0.0238936566938077,0.0738315720666739,0.0830258088054008,0.03925327658801,"2018-03","2018-Q1",591402,0,"2018-03"
2018-03-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",165,1064470,0.00900882113736367,0.042662709432225,0.123420359969014,0.114486481742689,0.0440728334362388,"2018-03","2018-Q1",1064470,0,"2018-03"
2018-03-31,76539,"43130","OH","Columbus","Fairfield","Lancaster",166,135497,0.0153390783064818,0.0431432024820429,0.117731491029078,0.0482746726781305,0.018496985638347,"2018-03","2018-Q1",135497,0,"2018-03"
2018-03-31,69336,"27406","NC",,"Guilford","Greensboro",167,110050,0.00461914847002118,0.0192551703698215,0.0489943761319226,0.0554617710520757,0.000937115467963823,"2007-08","2007-Q3",111782,-0.0154944445438443,"2006-11"
2018-03-31,84285,"60016","IL","Chicago","Cook","Des Plaines",168,222435,0.00408975800008125,0.0189885015346557,0.0713253638754299,0.0845990653786617,-0.0152663129785771,"2007-02","2007-Q1",281085,-0.208655744703559,"2003-02"
2018-03-31,78085,"46307","IN","Chicago","Lake","Crown Point",169,212348,0.0117735626104814,0.0214096403507506,0.060668724588166,0.0374865648724974,0.0119250478406574,"2018-03","2018-Q1",212348,0,"2018-03"
2018-03-31,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",170,113038,0.00169255717918952,0.00202109742044145,0.0122957059060583,0.00424685584134199,0.000639195349987576,"2010-09","2010-Q3",119236,-0.0519809453520749,"2008-07"
2018-03-31,69450,"27610","NC","Raleigh","Wake","Raleigh",171,168420,0.00782708602613816,0.028908655490934,0.10442965343126,0.0707127271385484,0.0234191041193996,"2018-03","2018-Q1",168420,0,"2018-03"
2018-03-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",172,200325,0.0106042184812055,0.0370828630890134,0.192843830200251,0.164613771294351,0.0000419415341108564,"2006-07","2006-Q3",257543,-0.222168725222584,"2004-08"
2018-03-31,90657,"75056","TX","Dallas-Fort Worth","Denton","The Colony",173,282814,0.00707553048674095,0.0312269826800365,0.0941765452350738,0.0965932243496484,0.0441486941208213,"2018-03","2018-Q1",282814,0,"2018-03"
2018-03-31,70825,"30040","GA","Atlanta","Forsyth","Cumming",174,292629,0.00654914438042824,0.021731464185332,0.0589263420724095,0.0737484061377343,0.0166091361975544,"2018-03","2018-Q1",292629,0,"2018-03"
2018-03-31,70953,"30188","GA","Atlanta","Cherokee","Woodstock",175,231796,0.011339589959729,0.0344756795837034,0.100760763232626,0.0927667117446467,0.0242146192733494,"2018-03","2018-Q1",231796,0,"2018-03"
2018-03-31,93146,"79938","TX","El Paso","El Paso","El Paso",176,145892,0.00321817581692155,0.00475892039311024,0.0190337158702774,0.00756026218691619,0.0018732677445088,"2007-12","2007-Q4",148768,-0.0193321144332114,"2007-08"
2018-03-31,96817,"92336","CA","Riverside","San Bernardino","Fontana",177,445724,0.00415880039109845,0.0175742992425107,0.0724444497912732,0.0914180265499642,0.0205971901194268,"2006-07","2006-Q3",514927,-0.134393807277536,"2005-01"
2018-03-31,100179,"99301","WA","Kennewick","Franklin","Pasco",178,222302,0.00610992432745574,0.0207453256437571,0.111043361788049,0.0695984435564103,0.0551772004823383,"2018-03","2018-Q1",222302,0,"2018-03"
2018-03-31,66135,"20011","DC","Washington","District of Columbia","Washington",179,592424,0.0140669558340722,0.0365942853143427,0.0695292203982228,0.110707184412809,0.0476449105812868,"2018-03","2018-Q1",592424,0,"2018-03"
2018-03-31,91744,"77095","TX","Houston","Harris","Houston",180,213642,0.0018100311362869,0.00219068840154802,0.024057750104255,0.0651013861763958,0.0270150247066281,"2018-03","2018-Q1",213642,0,"2018-03"
2018-03-31,96546,"91911","CA","San Diego","San Diego","Chula Vista",181,477958,0.00754884827890054,0.0319322578416471,0.0875262519596533,0.0888184839172137,0.0227695636630996,"2005-08","2005-Q3",488735,-0.022050804628275,"2005-03"
2018-03-31,92125,"77845","TX","College Station","Brazos","College Station",182,247476,-0.00090028623450236,0.00507255500006092,0.00355231143552311,0.0608002275239918,0.0308774436709003,"2018-02","2018-Q1",247699,-0.00090028623450236,"2018-02"
2018-03-31,96882,"92503","CA","Riverside","Riverside","Riverside",183,381673,0.00476752083651431,0.0224515928549232,0.102900338955624,0.110224924488746,0.0173933299850051,"2006-07","2006-Q3",420466,-0.0922619189185332,"2005-07"
2018-03-31,97743,"94536","CA","San Francisco","Alameda","Fremont",184,1024955,0.0118635099087999,0.0458617769206437,0.136647684741082,0.12396689675197,0.0616167364352018,"2018-03","2018-Q1",1024955,0,"2018-03"
2018-03-31,60518,"07002","NJ","New York","Hudson","Bayonne",185,366702,0.0133248590693047,0.0426349205446579,0.257357403692846,0.068388684365438,-0.00241589582374768,"2006-08","2006-Q3",428253,-0.143725788260678,"2005-03"
2018-03-31,67010,"21740","MD","Hagerstown","Washington","Hagerstown",186,156889,0.00915312672867379,0.0374678454996925,0.0734425780849099,0.0394240191582704,-0.0128746162011714,"2006-08","2006-Q3",208407,-0.247198990436981,"2004-09"
2018-03-31,62043,"11233","NY","New York","Kings","New York",187,621435,-0.00168839138550907,0.0235195296094078,0.0439110021081985,0.140398744621363,0.0545377288870019,"2018-02","2018-Q1",622486,-0.00168839138550907,"2018-02"
2018-03-31,60639,"07302","NJ","New York","Hudson","Jersey City",188,910725,0.00387894259958598,0.0190123896062918,0.20180126682502,0.137644554568894,0.0622910744573979,"2018-03","2018-Q1",910725,0,"2018-03"
2018-03-31,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",189,431251,0.00413761950665232,0.0174373613929128,0.085700259308678,0.0947112844732798,0.00612012157972441,"2007-03","2007-Q1",465125,-0.0728277344799785,"2006-01"
2018-03-31,67180,"22191","VA","Washington","Prince William","Woodbridge",190,307678,0.00350288972094298,0.0162136810571756,0.0549562832161838,0.038312985563915,0.00542737409291383,"2005-12","2005-Q4",390762,-0.21262046974885,"2004-10"
2018-03-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",191,176179,0.0106584978287183,0.0233267310630042,0.100142373643391,0.0438375152127066,0.00273570225919895,"2005-12","2005-Q4",192026,-0.0825252830345891,"2005-04"
2018-03-31,95813,"89117","NV","Las Vegas","Clark","Las Vegas",192,310562,0.00483713887280104,0.0198812510672954,0.128438233520097,0.111078099351905,0.0112830516831859,"2005-04","2005-Q2",378644,-0.179804777046513,"2004-07"
2018-03-31,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",193,192866,-0.000347270814220481,-0.000663233053877323,0.0398490362582558,0.0247685873720234,-0.00272890797219394,"2008-04","2008-Q2",198316,-0.0274813933318542,"2007-02"
2018-03-31,76597,"43230","OH","Columbus","Franklin","Gahanna",194,201081,0.00302282080059858,0.0138912699293083,0.0866365124912861,0.0726087029333637,0.0247993428146989,"2018-03","2018-Q1",201081,0,"2018-03"
2018-03-31,75696,"40475","KY","Richmond","Madison","Richmond",195,166571,0.0024493873522544,0.011188140449711,0.0765755576094052,0.0379328580399232,0.0162113650592761,"2018-03","2018-Q1",166571,0,"2018-03"
2018-03-31,78042,"46227","IN","Indianapolis","Marion","Indianapolis",196,135355,0.0124163207300198,0.0364644353066397,0.0774355831150947,0.0699362464596716,0.0125465567049277,"2018-03","2018-Q1",135355,0,"2018-03"
2018-03-31,62046,"11236","NY","New York","Kings","New York",197,460032,0.0128200894301962,0.0442219952332312,0.113250877834055,0.0494561696558908,0.00691638826286223,"2018-03","2018-Q1",460032,0,"2018-03"
2018-03-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",198,443445,0.00478322540298278,0.0165930395431527,0.0792724776938916,0.0932340613412443,0.0282845247403785,"2006-06","2006-Q2",467690,-0.0518398939468451,"2005-12"
2018-03-31,67655,"23320","VA","Virginia Beach","Chesapeake City","Chesapeake",199,243677,0.00353349614321779,0.0071711401906242,0.0299896019139241,0.0191772963707859,-0.00524522327557275,"2006-07","2006-Q3",269182,-0.0947500204322726,"2005-07"
2018-03-31,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",200,159238,0.0075421079938752,0.0226312341857508,0.0569922735841542,0.0471355674609528,0.0206319815015048,"2018-03","2018-Q1",159238,0,"2018-03"
2018-03-31,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",201,432512,0.00458496114164139,0.0187011861356849,0.109622533563547,0.103960576333459,0.00223621543999908,"2007-07","2007-Q3",463796,-0.0674520694443247,"2006-01"
2018-03-31,96934,"92592","CA","Riverside","Riverside","Temecula",202,468919,0.00317262684089373,0.0187734369229031,0.0895869542991514,0.0797986849918462,0.0290597465644467,"2005-06","2005-Q2",509488,-0.0796269980843513,"2004-10"
